bs_id	File ID	File Name	File volume	File location
BS_AN55105E	623b71ddaea9c354e55916fd	0335d827-f55d-4e25-958e-477dacd75741.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0335d827-f55d-4e25-958e-477dacd75741.call.cns
BS_AN55105E	623b736ea1622412dd6fe7cd	0335d827-f55d-4e25-958e-477dacd75741.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0335d827-f55d-4e25-958e-477dacd75741.call.seg
BS_AN55105E	623b7221aea9c354e5591942	0335d827-f55d-4e25-958e-477dacd75741.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0335d827-f55d-4e25-958e-477dacd75741.controlfreec.CNVs.p.value.txt
BS_AN55105E	623b7221aea9c354e5591931	0335d827-f55d-4e25-958e-477dacd75741.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0335d827-f55d-4e25-958e-477dacd75741.controlfreec.info.txt
BS_AN55105E	623b7221aea9c354e5591953	0335d827-f55d-4e25-958e-477dacd75741.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/workflow-outputs/somatic-mutations/0335d827-f55d-4e25-958e-477dacd75741.controlfreec.ratio.png
BS_AN55105E	623b7221aea9c354e559199b	0335d827-f55d-4e25-958e-477dacd75741.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/workflow-outputs/somatic-mutations/0335d827-f55d-4e25-958e-477dacd75741.controlfreec.ratio.txt
BS_AMKQKHJ6	623b71ddaea9c354e55916ed	08203d0f-1d27-4ab8-9537-6432276313ae.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/08203d0f-1d27-4ab8-9537-6432276313ae.call.cns
BS_AMKQKHJ6	623b736ea1622412dd6fe7d0	08203d0f-1d27-4ab8-9537-6432276313ae.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/08203d0f-1d27-4ab8-9537-6432276313ae.call.seg
BS_AMKQKHJ6	623b7221aea9c354e559199c	08203d0f-1d27-4ab8-9537-6432276313ae.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/08203d0f-1d27-4ab8-9537-6432276313ae.controlfreec.CNVs.p.value.txt
BS_AMKQKHJ6	623b7221aea9c354e559199d	08203d0f-1d27-4ab8-9537-6432276313ae.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/08203d0f-1d27-4ab8-9537-6432276313ae.controlfreec.info.txt
BS_AMKQKHJ6	623b7221aea9c354e5591964	08203d0f-1d27-4ab8-9537-6432276313ae.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/08203d0f-1d27-4ab8-9537-6432276313ae.controlfreec.ratio.png
BS_AMKQKHJ6	623b7221aea9c354e559199f	08203d0f-1d27-4ab8-9537-6432276313ae.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/08203d0f-1d27-4ab8-9537-6432276313ae.controlfreec.ratio.txt
BS_2DNGDW0A	623b71ddaea9c354e55916d9	096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.call.cns
BS_2DNGDW0A	623b736ea1622412dd6fe7d3	096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/workflow-outputs/somatic-mutations/096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.call.seg
BS_2DNGDW0A	623b7221aea9c354e5591932	096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.controlfreec.CNVs.p.value.txt
BS_2DNGDW0A	623b7221aea9c354e5591939	096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.controlfreec.info.txt
BS_2DNGDW0A	623b7221aea9c354e559184d	096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.controlfreec.ratio.png
BS_2DNGDW0A	623b7221aea9c354e5591911	096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/096b1fa0-0cbb-41d0-81af-c5c58aed7cc1.controlfreec.ratio.txt
BS_F6YJDSXZ	623b71ddaea9c354e55916eb	0b3c3876-8150-4ad5-ad64-9e9ec47b4932.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0b3c3876-8150-4ad5-ad64-9e9ec47b4932.call.cns
BS_F6YJDSXZ	623b736fa1622412dd6fe7d6	0b3c3876-8150-4ad5-ad64-9e9ec47b4932.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0b3c3876-8150-4ad5-ad64-9e9ec47b4932.call.seg
BS_F6YJDSXZ	623b7221aea9c354e5591959	0b3c3876-8150-4ad5-ad64-9e9ec47b4932.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0b3c3876-8150-4ad5-ad64-9e9ec47b4932.controlfreec.CNVs.p.value.txt
BS_F6YJDSXZ	623b7221aea9c354e559191c	0b3c3876-8150-4ad5-ad64-9e9ec47b4932.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0b3c3876-8150-4ad5-ad64-9e9ec47b4932.controlfreec.info.txt
BS_F6YJDSXZ	623b7221aea9c354e5591903	0b3c3876-8150-4ad5-ad64-9e9ec47b4932.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0b3c3876-8150-4ad5-ad64-9e9ec47b4932.controlfreec.ratio.png
BS_F6YJDSXZ	623b7221aea9c354e55919aa	0b3c3876-8150-4ad5-ad64-9e9ec47b4932.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0b3c3876-8150-4ad5-ad64-9e9ec47b4932.controlfreec.ratio.txt
BS_X1TRW9RH	623b71ddaea9c354e55916db	0ff18571-e16e-4fb5-99d7-84b297eea5cf.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0ff18571-e16e-4fb5-99d7-84b297eea5cf.call.cns
BS_X1TRW9RH	623b736fa1622412dd6fe7d9	0ff18571-e16e-4fb5-99d7-84b297eea5cf.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0ff18571-e16e-4fb5-99d7-84b297eea5cf.call.seg
BS_X1TRW9RH	623b7221aea9c354e5591991	0ff18571-e16e-4fb5-99d7-84b297eea5cf.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0ff18571-e16e-4fb5-99d7-84b297eea5cf.controlfreec.CNVs.p.value.txt
BS_X1TRW9RH	623b7221aea9c354e5591960	0ff18571-e16e-4fb5-99d7-84b297eea5cf.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0ff18571-e16e-4fb5-99d7-84b297eea5cf.controlfreec.info.txt
BS_X1TRW9RH	623b7221aea9c354e5591954	0ff18571-e16e-4fb5-99d7-84b297eea5cf.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0ff18571-e16e-4fb5-99d7-84b297eea5cf.controlfreec.ratio.png
BS_X1TRW9RH	623b7221aea9c354e559194e	0ff18571-e16e-4fb5-99d7-84b297eea5cf.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/0ff18571-e16e-4fb5-99d7-84b297eea5cf.controlfreec.ratio.txt
BS_13DJ6WHW	623b71ddaea9c354e55916e0	106762e7-e100-405b-9ae9-bb80a186cdf9.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/106762e7-e100-405b-9ae9-bb80a186cdf9.call.cns
BS_13DJ6WHW	623b736fa1622412dd6fe7dc	106762e7-e100-405b-9ae9-bb80a186cdf9.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/106762e7-e100-405b-9ae9-bb80a186cdf9.call.seg
BS_13DJ6WHW	623b7221aea9c354e559196f	106762e7-e100-405b-9ae9-bb80a186cdf9.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/106762e7-e100-405b-9ae9-bb80a186cdf9.controlfreec.CNVs.p.value.txt
BS_13DJ6WHW	623b7221aea9c354e559195b	106762e7-e100-405b-9ae9-bb80a186cdf9.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/106762e7-e100-405b-9ae9-bb80a186cdf9.controlfreec.info.txt
BS_13DJ6WHW	623b7221aea9c354e559193d	106762e7-e100-405b-9ae9-bb80a186cdf9.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/106762e7-e100-405b-9ae9-bb80a186cdf9.controlfreec.ratio.png
BS_13DJ6WHW	623b7221aea9c354e5591968	106762e7-e100-405b-9ae9-bb80a186cdf9.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/106762e7-e100-405b-9ae9-bb80a186cdf9.controlfreec.ratio.txt
BS_4K7SDXC7	623b71ddaea9c354e55916e7	15c7e0a4-1531-4aba-be28-4e99a06b8ccc.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/15c7e0a4-1531-4aba-be28-4e99a06b8ccc.call.cns
BS_4K7SDXC7	623b736fa1622412dd6fe7df	15c7e0a4-1531-4aba-be28-4e99a06b8ccc.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/15c7e0a4-1531-4aba-be28-4e99a06b8ccc.call.seg
BS_4K7SDXC7	623b7221aea9c354e559199e	15c7e0a4-1531-4aba-be28-4e99a06b8ccc.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/15c7e0a4-1531-4aba-be28-4e99a06b8ccc.controlfreec.CNVs.p.value.txt
BS_4K7SDXC7	623b7221aea9c354e5591a7a	15c7e0a4-1531-4aba-be28-4e99a06b8ccc.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/15c7e0a4-1531-4aba-be28-4e99a06b8ccc.controlfreec.info.txt
BS_4K7SDXC7	623b7221aea9c354e5591984	15c7e0a4-1531-4aba-be28-4e99a06b8ccc.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/15c7e0a4-1531-4aba-be28-4e99a06b8ccc.controlfreec.ratio.png
BS_4K7SDXC7	623b7221aea9c354e5591986	15c7e0a4-1531-4aba-be28-4e99a06b8ccc.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/15c7e0a4-1531-4aba-be28-4e99a06b8ccc.controlfreec.ratio.txt
BS_HGKDT5AJ	623b71ddaea9c354e55916dc	252a3d43-d967-41e1-9954-723d7a5d3acb.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/252a3d43-d967-41e1-9954-723d7a5d3acb.call.cns
BS_HGKDT5AJ	623b736fa1622412dd6fe7e2	252a3d43-d967-41e1-9954-723d7a5d3acb.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/252a3d43-d967-41e1-9954-723d7a5d3acb.call.seg
BS_HGKDT5AJ	623b7221aea9c354e559197b	252a3d43-d967-41e1-9954-723d7a5d3acb.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/252a3d43-d967-41e1-9954-723d7a5d3acb.controlfreec.CNVs.p.value.txt
BS_HGKDT5AJ	623b7221aea9c354e5591981	252a3d43-d967-41e1-9954-723d7a5d3acb.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/252a3d43-d967-41e1-9954-723d7a5d3acb.controlfreec.info.txt
BS_HGKDT5AJ	623b7221aea9c354e559198d	252a3d43-d967-41e1-9954-723d7a5d3acb.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/252a3d43-d967-41e1-9954-723d7a5d3acb.controlfreec.ratio.png
BS_HGKDT5AJ	623b7221aea9c354e5591998	252a3d43-d967-41e1-9954-723d7a5d3acb.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/252a3d43-d967-41e1-9954-723d7a5d3acb.controlfreec.ratio.txt
BS_35DRDAFV	623b71ddaea9c354e5591709	267d8ca2-c9a3-48cc-87be-95ed7e38cd21.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/267d8ca2-c9a3-48cc-87be-95ed7e38cd21.call.cns
BS_35DRDAFV	623b736fa1622412dd6fe7e5	267d8ca2-c9a3-48cc-87be-95ed7e38cd21.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/267d8ca2-c9a3-48cc-87be-95ed7e38cd21.call.seg
BS_35DRDAFV	623b7221aea9c354e5591908	267d8ca2-c9a3-48cc-87be-95ed7e38cd21.controlfreec.CNVs.p.value.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/267d8ca2-c9a3-48cc-87be-95ed7e38cd21.controlfreec.CNVs.p.value.txt
BS_35DRDAFV	623b7221aea9c354e559191f	267d8ca2-c9a3-48cc-87be-95ed7e38cd21.controlfreec.info.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/267d8ca2-c9a3-48cc-87be-95ed7e38cd21.controlfreec.info.txt
BS_35DRDAFV	623b7221aea9c354e5591904	267d8ca2-c9a3-48cc-87be-95ed7e38cd21.controlfreec.ratio.png	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/workflow-outputs/somatic-mutations/267d8ca2-c9a3-48cc-87be-95ed7e38cd21.controlfreec.ratio.png
BS_35DRDAFV	623b7221aea9c354e5591952	267d8ca2-c9a3-48cc-87be-95ed7e38cd21.controlfreec.ratio.txt	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/workflow-outputs/somatic-mutations/267d8ca2-c9a3-48cc-87be-95ed7e38cd21.controlfreec.ratio.txt
BS_W60PB1DS	623b71ddaea9c354e55916e3	28630533-8dad-44e8-a31a-58a204e7c429.call.cns	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/28630533-8dad-44e8-a31a-58a204e7c429.call.cns
BS_W60PB1DS	623b736fa1622412dd6fe7e8	28630533-8dad-44e8-a31a-58a204e7c429.call.seg	kfdrc-harmonization/sd_8y99qzjj	harmonized-data/copy-number-variations/28630533-8dad-44e8-a31a-58a204e7c429.call.seg
